Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,118.70999908447266,119.30000305175781,117.73999786376953,117.80999755859375,94.36915588378906,1618400
2014-01-03,118.20999908447266,118.36000061035156,117.12999725341797,117.29000091552734,93.95262145996094,1293500
2014-01-06,117.48999786376953,117.75,115.88999938964844,116.4000015258789,93.23973083496094,2120200
2014-01-07,116.38999938964844,116.55999755859375,115.37999725341797,115.86000061035156,92.80717468261719,2292500
2014-01-08,116.04000091552734,116.04000091552734,113.91999816894531,114.05000305175781,91.3573226928711,4600000
2014-01-09,116.19999694824219,119.0999984741211,114.05000305175781,118.51000213623047,94.92989349365234,5759400
2014-01-10,118.19999694824219,118.6500015258789,116.66000366210938,117.8499984741211,94.40120697021484,2790200
2014-01-13,117.05999755859375,117.52999877929688,114.58000183105469,114.7699966430664,91.93405151367188,3164200
2014-01-14,115.19999694824219,116.83000183105469,115.12000274658203,116.2300033569336,93.10356140136719,2320600
2014-01-15,116.06999969482422,116.69000244140625,115.25,116.23999786376953,93.11156463623047,1847500
2014-01-16,116.44000244140625,116.47000122070312,115.30000305175781,115.55999755859375,92.56686401367188,1938200
2014-01-17,115.5999984741211,116.61000061035156,115.43000030517578,116.29000091552734,93.1515884399414,2708100
2014-01-21,115.61000061035156,116.11000061035156,114.83999633789062,114.93000030517578,92.06221771240234,2110800
2014-01-22,115.01000213623047,115.16000366210938,113.69000244140625,113.75,91.11699676513672,2501600
2014-01-23,113.5,113.52999877929688,112.4000015258789,112.80000305175781,90.35603332519531,2162300
2014-01-24,112.69000244140625,112.87000274658203,111.91999816894531,112.12999725341797,89.8193359375,3183100
2014-01-27,112.55999755859375,113.7300033569336,112.02999877929688,113.08000183105469,90.58030700683594,3784900
2014-01-28,113.52999877929688,114.76000213623047,113.44000244140625,114.37999725341797,91.62165069580078,2362100
2014-01-29,114.05000305175781,114.19000244140625,112.11000061035156,112.2300033569336,89.89945983886719,2356000
2014-01-30,112.75,113.48999786376953,112.08999633789062,112.7300033569336,90.2999496459961,1625800
2014-01-31,111.29000091552734,113.27999877929688,111.12999725341797,112.36000061035156,90.00357818603516,2143600
2014-02-03,112.95999908447266,113.0,110.05000305175781,110.18000030517578,88.25731658935547,3111900
2014-02-04,110.7300033569336,111.33000183105469,109.5,110.88999938964844,88.82606506347656,2529600
2014-02-05,110.22000122070312,110.80000305175781,109.80000305175781,110.51000213623047,88.52166748046875,2374200
2014-02-06,113.01000213623047,114.58000183105469,113.0,114.26000213623047,91.5255355834961,3738900
2014-02-07,114.08000183105469,114.61000061035156,113.37999725341797,114.04000091552734,91.34929656982422,2194100
2014-02-10,114.04000091552734,114.0999984741211,112.58000183105469,113.8499984741211,91.19711303710938,1871700
2014-02-11,113.91000366210938,115.1500015258789,113.5,114.98999786376953,92.11027526855469,1768900
2014-02-12,114.87999725341797,115.43000030517578,114.30000305175781,114.80999755859375,92.21466064453125,1737700
2014-02-13,114.13999938964844,115.93000030517578,114.13999938964844,115.80999755859375,93.01789093017578,1583300
2014-02-14,115.16000366210938,116.48999786376953,114.5,116.0999984741211,93.25079345703125,1517900
2014-02-18,116.30000305175781,116.41000366210938,114.91999816894531,115.36000061035156,92.65642547607422,2056500
2014-02-19,115.11000061035156,115.30000305175781,114.2699966430664,114.91000366210938,92.29501342773438,1802600
2014-02-20,114.56999969482422,115.55000305175781,113.87999725341797,115.05999755859375,92.41548156738281,1837100
2014-02-21,115.4000015258789,115.48999786376953,112.91999816894531,113.19000244140625,90.91351318359375,3654300
2014-02-24,113.45999908447266,114.80999755859375,113.19999694824219,113.94000244140625,91.5158920288086,2281900
2014-02-25,114.0,115.88999938964844,114.0,115.45999908447266,92.73674774169922,1920800
2014-02-26,115.5,116.83000183105469,115.37000274658203,115.87999725341797,93.07411193847656,1924500
2014-02-27,116.02999877929688,116.41999816894531,115.27999877929688,116.22000122070312,93.34718322753906,1374400
2014-02-28,116.5,117.47000122070312,115.88999938964844,116.80000305175781,93.81301879882812,2103000
2014-03-03,116.22000122070312,117.06999969482422,115.11000061035156,115.75,92.96969604492188,1667000
2014-03-04,116.61000061035156,116.91000366210938,115.8499984741211,116.6500015258789,93.69255828857422,1808300
2014-03-05,116.56999969482422,116.94999694824219,115.80999755859375,116.47000122070312,93.54800415039062,2305700
2014-03-06,113.1500015258789,114.63999938964844,112.2699966430664,113.26000213623047,90.96971893310547,8921900
