Date,Open,High,Low,Close,Adj Close,Volume,Fear Greed,Put Call,VIX
2014-01-02,82.11000061035156,82.56999969482422,81.80000305175781,82.0199966430664,63.90354919433594,4253400,71.0,0.56,14.23
2014-01-03,81.91000366210938,82.4800033569336,81.83000183105469,81.88999938964844,63.80226135253906,3897900,66.0,0.54,13.76
2014-01-06,81.6500015258789,81.9800033569336,81.0999984741211,81.0999984741211,63.18675994873047,11188800,64.0,0.52,13.55
2014-01-07,81.30999755859375,81.91999816894531,81.08000183105469,81.5,63.49840545654297,4630900,67.0,0.47,12.92
2014-01-08,81.54000091552734,81.94000244140625,81.02999877929688,81.93000030517578,63.83343124389648,4662300,64.0,0.5,12.87
2014-01-09,81.9000015258789,81.94000244140625,80.97000122070312,81.56999969482422,63.55297470092773,4966000,68.0,0.55,12.89
2014-01-10,81.72000122070312,82.04000091552734,81.41999816894531,82.01000213623047,63.89577102661133,4981000,66.0,0.53,12.14
2014-01-13,81.61000061035156,82.12999725341797,80.95999908447266,80.97000122070312,63.08549880981445,6952400,61.0,0.61,13.28
2014-01-14,81.27999877929688,81.48999786376953,80.61000061035156,81.01000213623047,63.11661911010742,5217300,68.0,0.52,12.28
2014-01-15,80.8499984741211,81.43000030517578,80.73999786376953,81.06999969482422,63.16337966918945,5196800,65.0,0.48,12.28
2014-01-16,80.9000015258789,81.37999725341797,80.77999877929688,81.26000213623047,63.31144714355469,4871200,63.0,0.57,12.53
2014-01-17,81.31999969482422,81.3499984741211,80.6500015258789,81.0,63.10884094238281,6178000,59.0,0.53,12.44
2014-01-21,81.30000305175781,81.5,79.80999755859375,80.45999908447266,62.68811798095703,6932800,62.0,0.57,12.87
2014-01-22,80.66000366210938,80.80999755859375,79.91999816894531,80.19999694824219,62.48555755615234,5821600,45.0,0.52,12.84
2014-01-23,79.62000274658203,80.30000305175781,79.19000244140625,80.23999786376953,62.516719818115234,6387000,46.0,0.65,13.77
2014-01-24,79.61000061035156,80.0,79.16000366210938,79.16000366210938,61.67527770996094,7118300,27.0,0.69,18.139999
2014-01-27,78.86000061035156,79.16999816894531,78.5199966430664,78.94000244140625,61.503868103027344,6591200,25.0,0.53,17.42
2014-01-28,78.41999816894531,78.93000030517578,77.81999969482422,78.54000091552734,61.192230224609375,10586500,29.0,0.53,15.8
2014-01-29,78.27999877929688,78.75,76.62999725341797,76.68000030517578,59.7430419921875,9195300,20.0,0.62,17.35
2014-01-30,77.2300033569336,77.76000213623047,76.6500015258789,76.93000030517578,59.93783950805664,6820900,18.0,0.54,17.290001
2014-01-31,76.19999694824219,77.47000122070312,75.8499984741211,76.8499984741211,59.8755111694336,10592200,20.0,0.66,18.41
2014-02-03,76.63999938964844,76.7300033569336,74.93000030517578,75.08999633789062,58.50425338745117,9527000,13.0,0.61,21.440001
2014-02-04,75.51000213623047,75.8499984741211,74.16999816894531,74.97000122070312,58.41077423095703,9573400,15.0,0.6,19.110001
2014-02-05,74.7300033569336,75.55000305175781,73.95999908447266,75.26000213623047,58.636680603027344,10080300,20.0,0.62,19.950001
2014-02-06,75.19000244140625,76.19999694824219,75.16999816894531,76.16000366210938,59.3379135131836,6107100,17.0,0.61,17.23
2014-02-07,76.16999816894531,76.5999984741211,75.8499984741211,76.44999694824219,59.56385803222656,6194200,22.0,0.68,15.29
2014-02-10,76.55999755859375,76.58999633789062,75.87999725341797,76.41000366210938,59.53268432617188,6343600,28.0,0.71,15.26
2014-02-11,76.44000244140625,76.98999786376953,76.16999816894531,76.69999694824219,59.75862884521485,6292900,29.0,0.55,14.51
2014-02-12,76.91000366210938,77.33000183105469,76.66999816894531,77.27999877929688,60.21053695678711,7345900,32.0,0.64,14.3
2014-02-13,77.33999633789062,77.87000274658203,76.94000244140625,77.58999633789062,60.452056884765625,6586900,32.0,0.57,14.14
2014-02-14,77.75,78.12999725341797,77.31999969482422,77.93000030517578,60.71693420410156,4752300,30.0,0.57,13.57
2014-02-18,77.91999816894531,78.08000183105469,77.06999969482422,77.56999969482422,60.43647384643555,4954700,42.0,0.61,13.87
2014-02-19,77.25,77.5199966430664,76.4000015258789,76.44999694824219,59.56385803222656,7767800,39.0,0.55,15.5
2014-02-20,76.58999633789062,77.55999755859375,76.54000091552734,77.4800033569336,60.36634063720703,5852200,45.0,0.58,14.79
2014-02-21,77.36000061035156,78.04000091552734,77.36000061035156,77.73999786376953,60.56892013549805,7764500,48.0,0.55,14.68
2014-02-24,77.83999633789062,78.25,77.45999908447266,77.87000274658203,60.67021560668945,11739500,55.0,0.55,14.23
2014-02-25,79.68000030517578,81.0,79.33000183105469,80.9800033569336,63.09327697753906,13421700,57.0,0.57,13.67
2014-02-26,80.98999786376953,82.70999908447266,80.79000091552734,81.69999694824219,63.65422058105469,9737800,58.0,0.57,14.35
2014-02-27,81.66000366210938,82.19999694824219,80.61000061035156,81.97000122070312,63.86464309692383,6040900,62.0,0.58,14.04
2014-02-28,81.88999938964844,83.0999984741211,81.38999938964844,82.02999877929688,63.91134262084961,7239600,56.0,0.63,14.0
2014-03-03,80.7300033569336,82.02999877929688,80.62000274658203,82.0,63.88795471191406,8359500,63.0,0.62,16.0
2014-03-04,82.88999938964844,83.19999694824219,82.70999908447266,82.87000274658203,64.56578826904297,6367600,66.0,0.48,14.1
2014-03-05,82.91000366210938,83.19999694824219,82.58000183105469,82.91000366210938,64.59699249267578,5069900,78.0,0.46,13.89
2014-03-06,82.77999877929688,82.88999938964844,82.2300033569336,82.41000366210938,64.20742797851562,6168400,80.0,0.53,14.21
2014-03-07,82.61000061035156,82.66999816894531,82.04000091552734,82.55000305175781,64.31649017333984,5287700,81.0,0.55,14.11
2014-03-10,82.44000244140625,82.54000091552734,81.7300033569336,82.18000030517578,64.02820587158203,4139000,81.0,0.67,14.2
2014-03-11,81.69000244140625,81.8499984741211,81.05000305175781,81.29000091552734,63.6991081237793,4667900,76.0,0.58,14.8
2014-03-12,80.7300033569336,80.8499984741211,80.23999786376953,80.55999755859375,63.12705612182617,7048700,57.0,0.71,14.47
2014-03-13,81.05999755859375,81.05999755859375,78.72000122070312,78.80000305175781,61.747955322265625,7665800,49.0,0.69,16.219999
2014-03-14,78.81999969482422,79.87999725341797,78.79000091552734,79.37999725341797,62.20241165161133,6739000,44.0,0.69,17.82
2014-03-17,79.56999969482422,80.19000244140625,79.25,79.58000183105469,62.35912322998047,5547600,49.0,0.57,15.64
2014-03-18,79.6500015258789,80.55999755859375,79.62000274658203,79.81999969482422,62.54719924926758,5032600,51.0,0.55,14.52
2014-03-19,79.97000122070312,80.48999786376953,79.4000015258789,79.75,62.49235534667969,6568400,53.0,0.53,15.12
2014-03-20,79.70999908447266,80.23999786376953,79.47000122070312,80.08999633789062,62.75876235961914,5097800,54.0,0.55,14.52
2014-03-21,80.77999877929688,81.9000015258789,80.25,80.41999816894531,63.017372131347656,10086100,56.0,0.62,15.0
2014-03-24,80.41000366210938,80.45999908447266,79.19999694824219,79.66000366210938,62.42181396484375,7574200,49.0,0.66,15.09
2014-03-25,80.05000305175781,80.08999633789062,79.16000366210938,79.47000122070312,62.27294921875,5375500,43.0,0.53,14.02
2014-03-26,79.48999786376953,79.77999877929688,78.69999694824219,78.87000274658203,61.80277633666992,6364600,43.0,0.64,14.93
2014-03-27,78.62999725341797,79.0199966430664,78.37000274658203,78.68000030517578,61.65388870239258,5803300,34.0,0.57,14.62
2014-03-28,78.91999816894531,79.5,78.48999786376953,78.72000122070312,61.68524932861328,5132700,36.0,0.64,14.41
2014-03-31,79.20999908447266,79.33000183105469,78.83999633789062,79.12999725341797,62.006492614746094,5736200,50.0,0.57,13.88
2014-04-01,79.23999786376953,80.29000091552734,79.23999786376953,79.37999725341797,62.20241165161133,6697600,51.0,0.47,13.1
2014-04-02,79.54000091552734,80.76000213623047,79.48999786376953,79.94999694824219,62.649051666259766,6611700,53.0,0.51,13.09
2014-04-03,79.94999694824219,80.0199966430664,78.9800033569336,79.4000015258789,62.21808624267578,5505400,51.0,0.59,13.37
2014-04-04,79.63999938964844,79.69999694824219,78.48999786376953,78.72000122070312,61.68524932861328,6422000,49.0,0.65,13.96
2014-04-07,78.69000244140625,78.69000244140625,77.02999877929688,77.12999725341797,60.439300537109375,11121300,35.0,0.62,15.57
2014-04-08,76.91000366210938,77.44000244140625,76.41999816894531,77.11000061035156,60.42363739013672,7371000,34.0,0.56,14.89
2014-04-09,77.23999786376953,77.93000030517578,77.13999938964844,77.76000213623047,60.93297958374024,8027600,31.0,0.45,13.82
2014-04-10,77.62000274658203,78.22000122070312,76.69999694824219,76.77999877929688,60.165069580078125,6201500,31.0,0.7,15.89
2014-04-11,76.62000274658203,77.05999755859375,75.6500015258789,75.69999694824219,59.31874847412109,8399100,21.0,0.75,17.030001
2014-04-14,76.30000305175781,76.86000061035156,75.51000213623047,75.97000122070312,59.53031921386719,8677200,23.0,0.61,16.110001
2014-04-15,76.29000091552734,76.4000015258789,74.61000061035156,75.88999938964844,59.46763229370117,7022900,23.0,0.59,15.61
2014-04-16,76.41999816894531,76.58000183105469,75.80000305175781,76.58000183105469,60.00833511352539,6104700,28.0,0.53,14.18
2014-04-17,76.26000213623047,77.68000030517578,75.91000366210938,77.08999633789062,60.407962799072266,6875000,28.0,0.57,13.36
2014-04-21,78.3499984741211,78.3499984741211,77.66999816894531,77.95999908447266,61.0897102355957,6253300,38.0,0.47,13.25
2014-04-22,78.73999786376953,80.2300033569336,78.62999725341797,79.66999816894531,62.42966842651367,11188400,40.0,0.48,13.19
2014-04-23,79.87000274658203,80.05000305175781,78.44000244140625,78.5199966430664,61.528507232666016,7497000,40.0,0.69,13.27
2014-04-24,78.97000122070312,79.80999755859375,78.72000122070312,79.7699966430664,62.50802230834961,7271600,39.0,0.61,13.32
2014-04-25,79.41000366210938,79.69999694824219,79.02999877929688,79.37999725341797,62.20241165161133,6381400,35.0,0.71,14.06
2014-04-28,79.52999877929688,81.1500015258789,79.33000183105469,80.16999816894531,62.821475982666016,14562400,34.0,0.69,13.97
2014-04-29,80.31999969482422,80.31999969482422,79.5199966430664,79.5199966430664,62.31209945678711,5146500,34.0,0.61,13.71
2014-04-30,79.73999786376953,79.73999786376953,78.7300033569336,79.51000213623047,62.30429458618164,8524700,33.0,0.54,13.41
2014-05-01,79.51000213623047,79.6500015258789,78.94999694824219,79.33000183105469,62.16325378417969,3936700,30.0,0.56,13.25
2014-05-02,79.31999969482422,80.16000366210938,79.16000366210938,79.4000015258789,62.21808624267578,3738400,32.0,0.65,12.91
2014-05-05,79.04000091552734,79.18000030517578,78.55999755859375,78.69000244140625,61.6617317199707,3521000,34.0,0.65,13.29
2014-05-06,78.63999938964844,78.76000213623047,77.3499984741211,77.41999816894531,60.66653823852539,6475800,34.0,0.68,13.8
2014-05-07,77.8499984741211,77.95999908447266,76.5199966430664,77.08000183105469,60.40013885498047,5378600,33.0,0.67,13.4
2014-05-08,76.94000244140625,77.7300033569336,76.66000366210938,77.05000305175781,60.37664794921875,5485100,33.0,0.66,13.43
2014-05-09,77.05999755859375,77.75,76.80999755859375,77.70999908447266,60.89380645751953,4345800,42.0,0.72,12.92
2014-05-12,77.81999969482422,78.44000244140625,77.75,78.2699966430664,61.33261489868164,4324200,45.0,0.53,12.23
2014-05-13,78.36000061035156,78.68000030517578,77.04000091552734,77.2699966430664,60.54902648925781,5455500,39.0,0.61,12.13
2014-05-14,77.33000183105469,77.37000274658203,76.16999816894531,76.30999755859375,59.79677200317383,6870000,38.0,0.72,12.17
2014-05-15,76.05000305175781,76.29000091552734,75.31999969482422,76.23999786376953,59.74190139770508,6304700,28.0,0.69,13.17
2014-05-16,76.79000091552734,77.37000274658203,76.66000366210938,77.36000061035156,60.61953353881836,7039400,28.0,0.68,12.44
2014-05-19,76.58000183105469,77.06999969482422,76.37000274658203,76.5,59.94563674926758,7733800,26.0,0.54,12.42
2014-05-20,77.91999816894531,78.81999969482422,77.4000015258789,77.95999908447266,61.0897102355957,15432200,21.0,0.66,12.96
2014-05-21,78.25,78.51000213623047,77.75,78.08000183105469,61.1837272644043,6693900,29.0,0.68,11.91
2014-05-22,77.76000213623047,79.05000305175781,77.76000213623047,78.77999877929688,61.73225021362305,5265900,36.0,0.71,12.03
2014-05-23,78.7699966430664,79.4000015258789,78.51000213623047,79.18000030517578,62.04570388793945,5003100,37.0,0.58,11.36
2014-05-27,79.37999725341797,80.0,79.30000305175781,79.69000244140625,62.44533157348633,4760600,40.0,0.53,11.51
2014-05-28,79.75,80.0,79.2699966430664,79.68000030517578,62.4375,4002200,42.0,0.56,11.68
2014-05-29,79.87999725341797,79.98999786376953,79.44000244140625,79.9000015258789,62.60990524291992,4408900,42.0,0.52,11.57
2014-05-30,79.7699966430664,80.2699966430664,79.58000183105469,80.2300033569336,62.86847686767578,4528000,45.0,0.56,11.4
2014-06-02,80.25,81.05999755859375,80.16999816894531,80.83999633789062,63.34648132324219,6817700,58.0,0.62,11.58
2014-06-03,80.19000244140625,80.87999725341797,80.1500015258789,80.66999816894531,63.58293151855469,5477700,66.0,0.58,11.87
2014-06-04,80.31999969482422,80.88999938964844,80.05999755859375,80.54000091552734,63.48048400878906,4961600,66.0,0.43,12.08
2014-06-05,80.66999816894531,80.86000061035156,80.27999877929688,80.37999725341797,63.35436248779297,5666400,81.0,0.5,11.68
2014-06-06,80.58000183105469,81.2699966430664,80.51000213623047,80.63999938964844,63.55928421020508,4460300,81.0,0.47,10.73
2014-06-09,80.62999725341797,81.31999969482422,80.41999816894531,80.61000061035156,63.53566360473633,3718600,89.0,0.48,11.15
2014-06-10,80.26000213623047,80.8499984741211,80.22000122070312,80.73999786376953,63.63810348510742,4249500,90.0,0.52,10.99
2014-06-11,80.45999908447266,80.7300033569336,79.76000213623047,79.80999755859375,62.90508270263672,4918100,88.0,0.5,11.6
2014-06-12,79.7300033569336,79.77999877929688,78.19999694824219,78.43000030517578,61.81738662719727,7643300,83.0,0.51,12.56
2014-06-13,78.48999786376953,78.58999633789062,77.75,78.06999969482422,61.53363800048828,7971800,85.0,0.56,12.18
2014-06-16,77.95999908447266,79.08999633789062,77.95999908447266,78.9000015258789,62.18782424926758,7164400,87.0,0.48,12.65
2014-06-17,78.83999633789062,80.45999908447266,78.7300033569336,80.0199966430664,63.070613861083984,9587300,88.0,0.49,12.06
2014-06-18,80.02999877929688,80.76000213623047,79.79000091552734,80.70999908447266,63.61445617675781,8071500,94.0,0.38,10.61
2014-06-19,80.70999908447266,80.8499984741211,79.94999694824219,80.44000244140625,63.40163040161133,5095400,95.0,0.47,10.62
2014-06-20,80.69000244140625,80.80000305175781,79.86000061035156,80.16999816894531,63.18886184692383,13661000,95.0,0.52,10.85
2014-06-23,80.16000366210938,80.80000305175781,79.97000122070312,80.63999938964844,63.55928421020508,4920400,93.0,0.54,10.98
2014-06-24,80.37999725341797,80.83000183105469,79.83000183105469,80.43000030517578,63.39376068115234,5579300,83.0,0.52,12.13
2014-06-25,80.36000061035156,80.61000061035156,80.12000274658203,80.52999877929688,63.47257995605469,4486300,83.0,0.49,11.59
2014-06-26,80.44999694824219,80.97000122070312,80.12000274658203,80.75,63.64600372314453,5165200,77.0,0.58,11.63
2014-06-27,80.6500015258789,81.47000122070312,80.62999725341797,81.12999725341797,63.94552230834961,5011000,76.0,0.52,11.26
2014-06-30,81.0199966430664,81.2300033569336,80.4800033569336,80.95999908447266,63.811500549316406,5045300,87.0,0.5,11.57
2014-07-01,81.31999969482422,81.97000122070312,81.22000122070312,81.81999969482422,64.48932647705078,5234600,87.0,0.51,11.15
2014-07-02,81.83999633789062,82.18000030517578,81.62000274658203,81.9800033569336,64.61547088623047,4185700,87.0,0.57,10.82
2014-07-03,82.06999969482422,82.3499984741211,81.80000305175781,82.05000305175781,64.67061614990234,2764000,86.0,0.49,10.32
2014-07-07,81.7300033569336,82.08999633789062,81.13999938964844,81.41999816894531,64.17405700683594,6071000,68.0,0.61,11.33
2014-07-08,81.41999816894531,81.52999877929688,80.55000305175781,80.76000213623047,63.65388488769531,7322900,74.0,0.63,11.98
2014-07-09,81.11000061035156,81.2300033569336,80.18000030517578,80.7300033569336,63.63023376464844,6980600,62.0,0.54,11.65
2014-07-10,79.05000305175781,79.58000183105469,77.94999694824219,79.4000015258789,62.58192825317383,11530900,56.0,0.67,12.59
2014-07-11,79.58999633789062,79.9000015258789,79.20999908447266,79.61000061035156,62.747467041015625,4746400,57.0,0.54,12.08
2014-07-14,79.91999816894531,80.05999755859375,79.19000244140625,79.45999908447266,62.62923812866211,7657200,59.0,0.58,11.82
2014-07-15,79.5,80.05999755859375,79.41999816894531,79.86000061035156,62.94450759887695,6051900,56.0,0.58,11.96
2014-07-16,80.04000091552734,80.23999786376953,79.37999725341797,79.66000366210938,62.786869049072266,9033700,55.0,0.5,11.0
2014-07-17,79.44999694824219,79.87999725341797,79.2300033569336,79.55000305175781,62.70015335083008,7697300,32.0,0.67,14.54
2014-07-18,79.80000305175781,80.27999877929688,79.44999694824219,80.08000183105469,63.117897033691406,5323200,46.0,0.56,12.06
