Date,Open,High,Low,Close,Adj Close,Volume,Fear Greed,Put Call,VIX
2014-01-02,81.33000183105469,81.36000061035156,80.31999969482422,80.54000091552734,58.94063568115234,6981700,71.0,0.56,14.23
2014-01-03,80.76000213623047,80.8499984741211,80.19000244140625,80.44999694824219,58.87476348876953,6925600,66.0,0.54,13.76
2014-01-06,80.61000061035156,80.9800033569336,80.30000305175781,80.63999938964844,59.01382827758789,7208200,64.0,0.52,13.55
2014-01-07,80.70999908447266,81.58000183105469,80.62000274658203,81.41999816894531,59.58466720581055,7158200,67.0,0.47,12.92
2014-01-08,80.97000122070312,81.1500015258789,80.05000305175781,80.23999786376953,58.72108840942383,13458800,64.0,0.5,12.87
2014-01-09,80.54000091552734,80.80000305175781,80.02999877929688,80.41999816894531,58.852813720703125,10833900,68.0,0.55,12.89
2014-01-10,80.58999633789062,80.88999938964844,80.19999694824219,80.30000305175781,58.76499557495117,8448300,66.0,0.53,12.14
2014-01-13,80.01000213623047,80.5,79.69000244140625,80.01000213623047,58.55279541015625,9360800,61.0,0.61,13.28
2014-01-14,80.05999755859375,80.91999816894531,80.0199966430664,80.87000274658203,59.18214797973633,8737100,68.0,0.52,12.28
2014-01-15,80.69999694824219,81.18000030517578,80.25,80.79000091552734,59.12357711791992,8221900,65.0,0.48,12.28
2014-01-16,80.6500015258789,80.83000183105469,80.26000213623047,80.55999755859375,58.95527648925781,11673300,63.0,0.57,12.53
2014-01-17,80.41999816894531,80.63999938964844,79.80000305175781,79.87999725341797,58.45762252807617,13629800,59.0,0.53,12.44
2014-01-21,80.58999633789062,80.72000122070312,79.54000091552734,80.18000030517578,58.677154541015625,13216400,62.0,0.57,12.87
2014-01-22,79.56999969482422,79.87999725341797,79.05000305175781,79.2300033569336,58.42059326171875,8455600,45.0,0.52,12.84
2014-01-23,78.70999908447266,78.97000122070312,78.12000274658203,78.23999786376953,57.69060897827149,12667700,46.0,0.65,13.77
2014-01-24,79.33000183105469,81.69999694824219,78.77999877929688,79.18000030517578,58.38371276855469,20163200,27.0,0.69,18.139999
2014-01-27,79.23999786376953,79.30000305175781,78.41999816894531,78.47000122070312,57.86017990112305,10395400,25.0,0.53,17.42
