Date,Open,High,Low,Close,Adj Close,Volume,Fear Greed,Put Call,VIX
2014-01-02,26.239999771118164,26.489999771118164,26.166667938232425,26.303333282470703,21.054288864135746,20634000,71.0,0.56,14.23
2014-01-03,26.270000457763672,26.37666702270508,26.17333221435547,26.21666717529297,20.984926223754883,14872200,66.0,0.54,13.76
2014-01-06,26.286666870117188,26.303333282470703,25.93000030517578,26.06999969482422,20.86752700805664,21840600,64.0,0.52,13.55
2014-01-07,26.05666732788086,26.28333282470703,25.97333335876465,26.149999618530277,20.931560516357425,15036900,67.0,0.47,12.92
2014-01-08,26.166667938232425,26.170000076293945,25.86666679382324,25.94333267211914,20.766136169433597,17865600,64.0,0.5,12.87
2014-01-09,26.1299991607666,26.13333320617676,25.82999992370605,26.030000686645508,20.835506439208984,17748900,68.0,0.55,12.89
2014-01-10,26.10333251953125,26.239999771118164,25.84666633605957,26.01333236694336,20.82216453552246,15543900,66.0,0.53,12.14
2014-01-13,25.86666679382324,25.989999771118164,25.74666786193848,25.82999992370605,20.675413131713867,18473700,61.0,0.61,13.28
2014-01-14,25.81999969482422,26.0,25.793333053588867,25.98666763305664,20.80082130432129,12264600,68.0,0.52,12.28
2014-01-15,25.98666763305664,26.03333282470703,25.856666564941406,25.886667251586918,20.72076988220215,14977200,65.0,0.48,12.28
2014-01-16,25.796667098999023,25.82333374023437,25.450000762939453,25.58666610717773,20.48064613342285,21604500,63.0,0.57,12.53
2014-01-17,25.57666778564453,25.606666564941406,25.34333229064941,25.39666748046875,20.328554153442383,34322100,59.0,0.53,12.44
2014-01-21,25.416667938232425,25.46333312988281,24.953332901000977,25.280000686645508,20.23517417907715,26913300,62.0,0.57,12.87
2014-01-22,25.36000061035156,25.36000061035156,25.01000022888184,25.11666679382324,20.10442924499512,17561100,45.0,0.52,12.84
2014-01-23,24.946666717529297,25.040000915527344,24.82333374023437,24.98666763305664,20.00037956237793,18018900,46.0,0.65,13.77
2014-01-24,24.90999984741211,25.040000915527344,24.74333381652832,24.80666732788086,19.856294631958008,27998400,27.0,0.69,18.139999
2014-01-27,24.709999084472656,24.790000915527344,24.61000061035156,24.71666717529297,19.784257888793945,27266100,25.0,0.53,17.42
2014-01-28,24.753332138061523,25.13333320617676,24.700000762939453,24.88999938964844,19.923004150390625,18070200,29.0,0.53,15.8
