Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,81.33000183105469,81.36000061035156,80.31999969482422,80.54000091552734,58.940635681152344,6981700
2014-01-03,80.76000213623047,80.8499984741211,80.19000244140625,80.44999694824219,58.87476348876953,6925600
2014-01-06,80.61000061035156,80.9800033569336,80.30000305175781,80.63999938964844,59.01382827758789,7208200
2014-01-07,80.70999908447266,81.58000183105469,80.62000274658203,81.41999816894531,59.58466720581055,7158200
2014-01-08,80.97000122070312,81.1500015258789,80.05000305175781,80.23999786376953,58.72108840942383,13458800
2014-01-09,80.54000091552734,80.80000305175781,80.02999877929688,80.41999816894531,58.852813720703125,10833900
2014-01-10,80.58999633789062,80.88999938964844,80.19999694824219,80.30000305175781,58.76499557495117,8448300
2014-01-13,80.01000213623047,80.5,79.69000244140625,80.01000213623047,58.55279541015625,9360800
2014-01-14,80.05999755859375,80.91999816894531,80.0199966430664,80.87000274658203,59.18214797973633,8737100
2014-01-15,80.69999694824219,81.18000030517578,80.25,80.79000091552734,59.12357711791992,8221900
2014-01-16,80.6500015258789,80.83000183105469,80.26000213623047,80.55999755859375,58.95527648925781,11673300
2014-01-17,80.41999816894531,80.63999938964844,79.80000305175781,79.87999725341797,58.45762252807617,13629800
2014-01-21,80.58999633789062,80.72000122070312,79.54000091552734,80.18000030517578,58.677154541015625,13216400
2014-01-22,79.56999969482422,79.87999725341797,79.05000305175781,79.2300033569336,58.42059326171875,8455600
2014-01-23,78.70999908447266,78.97000122070312,78.12000274658203,78.23999786376953,57.690608978271484,12667700
2014-01-24,79.33000183105469,81.69999694824219,78.77999877929688,79.18000030517578,58.38371276855469,20163200
2014-01-27,79.23999786376953,79.30000305175781,78.41999816894531,78.47000122070312,57.86017990112305,10395400
2014-01-28,78.66999816894531,79.5199966430664,78.43000030517578,79.11000061035156,58.33207702636719,10060800
2014-01-29,78.80000305175781,78.80000305175781,77.37999725341797,77.63999938964844,57.248207092285156,13443100
2014-01-30,78.05000305175781,78.05000305175781,76.7699966430664,76.87000274658203,56.680423736572266,9450500
2014-01-31,76.02999877929688,77.19000244140625,75.26000213623047,76.62000274658203,56.496089935302734,12988800
2014-02-03,76.69000244140625,76.76000213623047,75.5999984741211,75.69999694824219,55.817710876464844,14292700
2014-02-04,76.0,76.38999938964844,75.4000015258789,76.08999633789062,56.10526657104492,12055400
2014-02-05,75.94000244140625,76.80000305175781,75.66999816894531,76.44999694824219,56.37073516845703,9734100
2014-02-06,76.52999877929688,76.98999786376953,76.4800033569336,76.9000015258789,56.70255661010742,7819700
2014-02-07,76.98999786376953,77.38999938964844,76.75,77.30999755859375,57.00486755371094,7259200
2014-02-10,77.43000030517578,78.08999633789062,77.19000244140625,78.02999877929688,57.535762786865234,8959700
2014-02-11,78.0999984741211,79.11000061035156,77.63999938964844,78.83999633789062,58.13301467895508,10500800
2014-02-12,78.12999725341797,78.52999877929688,77.05999755859375,77.48999786376953,57.137577056884766,11019700
2014-02-13,77.08999633789062,77.91999816894531,77.0,77.80000305175781,57.36616516113281,7420600
2014-02-14,77.69000244140625,79.75,77.25,79.4000015258789,58.54593276977539,10791900
2014-02-18,79.4800033569336,79.62999725341797,77.55999755859375,77.97000122070312,57.491512298583984,15750700
2014-02-19,77.63999938964844,78.95999908447266,77.55000305175781,78.13999938964844,57.61686706542969,8740000
2014-02-20,77.95999908447266,78.44000244140625,77.5,77.91999816894531,57.454647064208984,8275200
2014-02-21,78.05000305175781,78.88999938964844,77.91000366210938,77.97000122070312,57.491512298583984,8089200
2014-02-24,78.02999877929688,78.7699966430664,77.61000061035156,77.86000061035156,57.41040802001953,7838700
2014-02-25,77.7300033569336,78.30999755859375,77.4000015258789,78.12000274658203,57.60212707519531,8177500
2014-02-26,78.2300033569336,78.7699966430664,77.81999969482422,77.86000061035156,57.41040802001953,7764700
2014-02-27,77.7699966430664,78.2300033569336,77.55999755859375,78.19000244140625,57.65373992919922,6549800
2014-02-28,78.23999786376953,78.91000366210938,78.01000213623047,78.66000366210938,58.000301361083984,8489600
2014-03-03,78.26000213623047,78.41000366210938,77.3499984741211,77.4800033569336,57.13023376464844,8598600
