Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,74.91000366210938,75.29000091552734,74.51000213623047,74.56999969482422,63.25496292114258,3067000
2014-01-03,74.80000305175781,75.76000213623047,74.5999984741211,75.0999984741211,63.704532623291016,3206400
2014-01-06,75.41999816894531,75.41999816894531,74.12000274658203,74.23999786376953,62.975040435791016,3424500
2014-01-07,74.94000244140625,77.33000183105469,74.94000244140625,76.51000213623047,64.90059661865234,6542500
2014-01-08,76.33000183105469,76.45999908447266,75.4800033569336,75.62000274658203,64.14562225341797,6172200
2014-01-09,75.6500015258789,76.23999786376953,75.6500015258789,76.08000183105469,64.53583526611328,6291500
2014-01-10,76.19999694824219,76.30000305175781,74.55000305175781,74.69999694824219,63.3652458190918,6632200
2014-01-13,74.66999816894531,75.0,73.68000030517578,73.94000244140625,62.720577239990234,5248700
2014-01-14,74.05000305175781,74.33999633789062,73.69000244140625,74.0199966430664,62.788421630859375,5783900
2014-01-15,73.98999786376953,74.86000061035156,73.98999786376953,74.83999633789062,63.483985900878906,7043300
2014-01-16,74.12999725341797,74.83999633789062,72.1500015258789,72.76000213623047,61.71961212158203,8892800
2014-01-17,73.12000274658203,73.12000274658203,72.30000305175781,72.5199966430664,61.516029357910156,5551300
2014-01-21,72.72000122070312,73.62000274658203,72.41000366210938,73.16000366210938,62.058921813964844,6379300
2014-01-22,73.83000183105469,73.93000030517578,73.23999786376953,73.4000015258789,62.262516021728516,4864700
2014-01-23,72.69999694824219,73.69000244140625,72.48999786376953,73.19999694824219,62.09284591674805,5050300
2014-01-24,72.83000183105469,72.91999816894531,71.37999725341797,71.5999984741211,60.7356071472168,5523600
2014-01-27,71.30999755859375,72.19999694824219,71.13999938964844,71.6500015258789,60.77804183959961,4233600
2014-01-28,71.6500015258789,72.36000061035156,71.47000122070312,71.70999908447266,60.828922271728516,2932700
2014-01-29,71.38999938964844,72.95999908447266,70.83999633789062,71.26000213623047,60.447227478027344,6005100
2014-01-30,71.69999694824219,73.04000091552734,71.52999877929688,72.80000305175781,61.75352096557617,4254000
2014-01-31,71.87000274658203,72.3499984741211,71.44999694824219,72.27999877929688,61.312442779541016,4291500
2014-02-03,72.13999938964844,72.20999908447266,70.63999938964844,70.73999786376953,60.006107330322266,4526100
